####################################################################### 
# Datet Time: 20180324 Camera ID: 1 Softwareversion: 1.  
####################################################################### 
# sun_x, sun_y: position in pixels of sun.  
# lum_hdr:      luminance from HDR image  
# lum_hdr_m:    luminance from masked HDR image  
# lum_jpg_m:    luminance from masked and tone mapped HDR image  
# lum_sqrcrpt:  luminance from cropped square of low_LDR image  
####################################################################### 
no,date,time,sun_x,sun_y,lum_hdr,lum_hdr_m,lum_jpg_m,lum_sqrcrpt 
64,2018-03-24,11:12:02,0,0,9807.342,8738.5755726,50229.4181721,0
65,2018-03-24,11:15:02,0,0,9905.791,8828.8977954,51336.0506695,0
66,2018-03-24,11:18:02,0,0,9918.172,8847.6946309,51404.7137592,0
67,2018-03-24,11:21:02,0,0,9885.213,8818.0837908,50560.1738439,0
68,2018-03-24,11:24:02,0,0,10023.405,8954.4432895,51084.2080804,0
69,2018-03-24,11:27:02,0,0,10067.121,8981.2939022,51586.7475732,0
70,2018-03-24,11:30:02,0,0,10040.362,8949.0599848,51399.5157089,0
71,2018-03-24,11:33:02,0,0,9878.031,8813.6040325,51362.6614244,0
72,2018-03-24,11:36:02,0,0,9893.121,8809.4022774,51189.3885008,0
73,2018-03-24,11:39:02,0,0,10098.987,9019.8879411,51486.5646953,0
74,2018-03-24,11:42:02,0,0,10101.659,9019.8910571,51992.7290026,0
75,2018-03-24,11:45:02,0,0,10047.993,8958.2063191,51839.4552164,0
76,2018-03-24,11:48:02,0,0,10117.662,9025.4848554,50964.0262675,0
77,2018-03-24,11:51:02,0,0,10166.733,9080.6963995,50844.5260788,0
78,2018-03-24,11:54:02,0,0,10112.541,9033.6398305,50917.5538584,0
79,2018-03-24,11:57:02,0,0,9961.486,8886.9801748,50697.5250199,0
80,2018-03-24,12:00:02,0,0,10025.469,8935.002789,50945.5685455,0
81,2018-03-24,12:03:02,0,0,9998.94,8918.8475272,50782.7020654,0
82,2018-03-24,12:06:02,0,0,10034.532,8948.4755246,50318.0820914,0
83,2018-03-24,12:09:02,0,0,9957.39,8888.6105759,50715.9601454,0
84,2018-03-24,12:12:02,0,0,10030.123,8943.5161593,49907.976335,0
85,2018-03-24,12:15:02,0,0,10101.366,9002.4711112,49798.8857486,0
86,2018-03-24,12:18:02,0,0,10177.689,9068.6104728,50931.5654346,0
87,2018-03-24,12:21:02,0,0,10222.066,9103.600393,51692.8413704,0
88,2018-03-24,12:24:02,0,0,10252.747,9131.6186984,52702.1015147,0
89,2018-03-24,12:27:02,0,0,10309.1,9173.2703064,52587.6039169,0
90,2018-03-24,12:30:02,0,0,10204.3,9066.3064927,52965.1285156,0
91,2018-03-24,12:33:02,0,0,10402.577,9246.2577281,53372.6538279,0
92,2018-03-24,12:36:02,0,0,10435.712,9282.6223118,53347.9163426,0
93,2018-03-24,12:39:02,0,0,10651.756,9454.2903127,53592.6911438,0
94,2018-03-24,12:42:02,0,0,10666.326,9464.1999038,54676.0315425,0
95,2018-03-24,12:45:02,0,0,10839.175,9628.5726415,56189.6558231,0
96,2018-03-24,12:48:02,0,0,10735.543,9538.4859353,55698.177066,0
97,2018-03-24,12:51:01,0,0,10808.443,9575.495618,55482.0799581,0
98,2018-03-24,12:54:02,0,0,10690.057,9465.8649632,55857.0622541,0
99,2018-03-24,12:57:02,0,0,10826.972,9579.429848,54915.6026714,0
100,2018-03-24,13:00:02,0,0,10895.04,9642.3749666,54966.2060847,0
101,2018-03-24,13:03:02,0,0,11043.526,9771.8127395,56124.0229752,0
102,2018-03-24,13:06:02,0,0,11105.128,9819.6541251,56022.8354801,0
103,2018-03-24,13:09:02,0,0,11080.5625,9791.8565404,56270.7270417,0
104,2018-03-24,13:12:02,0,0,11126.7,9827.82638,56585.5131254,0
105,2018-03-24,13:15:02,0,0,11074.558,9757.8328767,56343.7015752,0
106,2018-03-24,13:18:02,0,0,11118.482,9776.0900212,56707.6710543,0
107,2018-03-24,13:21:02,0,0,10987.95,9665.7652174,56321.4352008,0
108,2018-03-24,13:24:02,0,0,10932.72,9590.9918195,55257.8342716,0
109,2018-03-24,13:27:02,0,0,10930.972,9582.347669,55775.2420751,0
110,2018-03-24,13:30:02,0,0,11033.636,9674.6633597,55957.9458678,0
111,2018-03-24,13:33:03,0,0,11051.32,9676.774886,55786.4001011,0
112,2018-03-24,13:36:02,0,0,10968.099,9596.5202386,55702.8766786,0
113,2018-03-24,13:39:02,0,0,11037.889,9650.0957393,55354.9493084,0
114,2018-03-24,13:42:02,0,0,11017.946,9619.4695751,55986.1810199,0
115,2018-03-24,13:45:02,0,0,10998.563,9579.0926577,55219.8867434,0
116,2018-03-24,13:48:02,0,0,11059.71,9612.053507,55725.0248541,0
117,2018-03-24,13:51:02,0,0,11254.517,9775.8025778,55612.7738017,0
118,2018-03-24,13:54:02,0,0,11254.403,9767.2952121,56425.42472,0
119,2018-03-24,13:57:02,0,0,11277.15,9769.2677917,55969.0681414,0
120,2018-03-24,14:00:02,0,0,11297.373,9791.3804691,56033.1824018,0
121,2018-03-24,14:03:02,0,0,11187.681,9676.6965492,55551.5684308,0
122,2018-03-24,14:06:02,0,0,11154.057,9614.2035272,55155.7512076,0
123,2018-03-24,14:09:02,0,0,11317.499,9742.9985009,55577.6428071,0
124,2018-03-24,14:12:02,0,0,11332.948,9749.647978,56299.2167605,0
125,2018-03-24,14:15:02,0,0,11317.471,9720.1442409,56067.4303197,0
126,2018-03-24,14:18:02,0,0,11297.817,9669.1562802,55316.0453277,0
127,2018-03-24,14:21:02,0,0,11432.222,9766.2301556,55755.8667638,0
128,2018-03-24,14:24:02,0,0,11564.029,9839.9214369,55700.9642268,0
129,2018-03-24,14:27:02,0,0,11530.008,9790.6057292,55226.0661665,0
130,2018-03-24,14:30:02,0,0,11306.66,9554.6194431,54567.4141147,0
131,2018-03-24,14:33:02,0,0,11494.714,9685.0742675,54008.0015041,0
132,2018-03-24,14:36:02,0,0,11406.914,9607.6495696,53691.5281534,0
133,2018-03-24,14:39:02,0,0,11331.427,9526.1169039,53123.1940861,0
134,2018-03-24,14:42:02,0,0,11420.713,9553.1271839,53241.65334,0
135,2018-03-24,14:45:02,0,0,11363.77,9458.594638,52989.3749833,0
136,2018-03-24,14:48:02,0,0,11386.235,9413.7557455,52176.9796501,0
137,2018-03-24,14:51:02,0,0,11443.21,9407.4799456,52664.5349032,0
138,2018-03-24,14:54:02,0,0,11507.098,9444.6262597,52296.3932739,0
139,2018-03-24,14:57:02,0,0,11513.636,9362.26523,51887.5027368,0
140,2018-03-24,15:00:02,0,0,11403.578,9216.3979859,51519.2546858,0
141,2018-03-24,15:03:02,0,0,11453.362,9191.8204263,51980.8183797,0
142,2018-03-24,15:06:02,0,0,11448.196,9203.505061,52287.0279065,0
143,2018-03-24,15:09:02,0,0,11130.457,8860.6541287,49835.6301619,0
144,2018-03-24,15:12:02,0,0,11364.363,8960.7745157,50338.2979286,0
145,2018-03-24,15:15:02,0,0,11675.6045,9048.7030912,50896.7336158,0
146,2018-03-24,15:18:02,0,0,11391.6875,8759.7390083,48026.9600639,0
147,2018-03-24,15:21:02,0,0,11370.76,8780.7644633,49396.2865066,0
148,2018-03-24,15:24:02,0,0,11136.643,8525.0360415,49046.2468926,0
149,2018-03-24,15:27:02,0,0,11217.172,8465.334858,47919.1462291,0
150,2018-03-24,15:30:02,0,0,11166.294,8489.5586325,49175.7000477,0
151,2018-03-24,15:33:02,0,0,11336.363,8515.5411306,48140.1865911,0
152,2018-03-24,15:36:02,0,0,11724.985,8779.2326183,48567.8713676,0
153,2018-03-24,15:39:02,0,0,11572.272,8649.261712,47548.3504301,0
154,2018-03-24,15:42:02,0,0,11171.774,8438.7616908,48922.5167523,0
155,2018-03-24,15:45:02,0,0,10262.106,7423.6026471,44364.3046787,0
156,2018-03-24,15:48:03,0,0,10870.173,8118.1431856,45478.8746134,0
157,2018-03-24,15:51:02,0,0,9840.757,7078.9122265,43233.9057218,0
158,2018-03-24,15:54:02,0,0,9833.973,7402.9334412,40021.7913429,0
159,2018-03-24,15:57:02,0,0,10617.721,7771.47497,44687.8456458,0
160,2018-03-24,16:33:02,0,0,11258.786,8721.4881404,45329.5743643,0
161,2018-03-24,16:36:02,0,0,10944.55,8371.1963936,44020.7006885,0
162,2018-03-24,16:39:03,0,0,9802.656,7325.7043915,37926.6096317,0
163,2018-03-24,16:42:02,0,0,9657.731,7273.9593991,39678.7884296,0
164,2018-03-24,16:45:02,0,0,10532.178,8108.036265,38106.7672748,0
165,2018-03-24,16:48:02,0,0,10545.182,8407.8865837,35137.5727713,0
166,2018-03-24,16:51:02,0,0,10040.977,7701.155823,39006.8138852,0
167,2018-03-24,16:54:02,0,0,8047.393,6311.5811225,33009.3907694,0
168,2018-03-24,16:57:02,0,0,7566.8457,5594.1256398,30305.6414495,0
