ratio,direct,diffuse
1.340472093298613,251.40640597753423,187.55064520506147
1.3873242770531926,252.50272473535517,182.00699642602285
1.4445733184383227,251.53656357037735,174.12516232980454
1.5017741398019417,249.71428212014666,166.2795193377612
1.5726313358305637,249.56573116691285,158.69309321317073
1.7866512861616053,250.18279923447236,140.02889157623954
1.9238350487202578,249.63175032773714,129.75735653313578
1.8350925616271512,250.23081347001266,136.35868767738694
1.8719536816769398,251.7208930779772,134.46961617793863
1.92157074634049,250.07086184118268,130.1387743945555
1.90184431160079,249.2829572420557,131.07432386630703
1.8735834648121317,249.77228288074085,133.3125999304152
1.8177845602739555,249.85906392022,137.4525174108444
1.7636867657283322,247.37141358558625,140.25813335591468
1.832141585246696,247.09156479217603,134.86488532429954
1.899053139041555,244.20911501976929,128.59519831183908
