date,time,ratio,direct,diffuse
2018-04-06,09:27:18,1.8356542346311528,254.81415367774198,138.8138075626988
2018-04-06,09:27:41,1.8335224505763879,254.82779715006214,138.98264352855577
2018-04-06,09:28:04,1.8310692722551853,254.82538034723464,139.16752588687487
2018-04-06,09:28:27,1.8301356925369976,254.82366682873032,139.23758105361298
2018-04-06,09:28:50,1.8282074246768396,254.83781462483597,139.3921779252603
2018-04-06,09:29:13,1.8238314881631952,254.8413883385225,139.72858237861473
2018-04-06,09:29:39,1.8200227887497538,254.86940642507625,140.0363819620941
2018-04-06,09:30:02,1.8184146035948432,254.8880195197485,140.1704644341602
2018-04-06,09:30:25,1.8153997968446745,254.89547850532975,140.40735211514325
2018-04-06,09:30:47,1.8124632343869427,254.8676801602734,140.6195035158775
2018-04-06,09:31:10,1.811223093427039,254.83706134161258,140.698880367869
2018-04-06,09:31:33,1.8112866380601673,254.8382209421342,140.69458449440015
2018-04-06,09:31:57,1.8130461705258816,254.84031501340482,140.55919764000677
2018-04-06,09:32:30,1.8183671143625266,254.83634485676598,140.1457070158823
2018-04-06,09:32:53,1.8159832045900373,254.8494452852372,140.33689554016007
2018-04-06,09:33:21,1.8120104539606634,254.8577997964364,140.6491884411441
2018-04-06,09:33:52,1.8122379128177126,254.8543334874778,140.62962246012387
2018-04-06,09:34:17,1.8139106300954186,254.85376105366876,140.4996237550372
2018-04-06,09:34:43,1.8139172281015008,254.8634815631508,140.5044715463111
2018-04-06,09:35:07,1.8175396835015414,254.86920794339193,140.22758911782284
2018-04-06,09:35:51,1.8096026413858597,254.86312405045402,140.83927499977042
2018-04-06,09:36:13,1.8040242556058053,254.8595869348869,141.27281611815306
2018-04-06,09:36:36,1.7986283876141789,254.85071666440479,141.69170153177436
2018-04-06,09:36:59,1.778947528496242,254.79437547693053,143.22759462855555
2018-04-06,09:37:22,1.7783020403061902,254.78090696821405,143.27200958749705
2018-04-06,09:37:48,1.7883354598718566,254.79899448646356,142.47829906852107
2018-04-06,09:38:10,1.7882245033812392,254.77615246755832,142.4743660462198
2018-04-06,09:38:33,1.7940206107278294,254.80430332220553,142.02975250035288
2018-04-06,09:38:56,1.7898275706528894,254.75721422491952,142.33617718381092
2018-04-06,09:39:19,1.7966319243205366,254.77503654192742,141.80702963868356
2018-04-06,09:39:41,1.7938800739198728,254.77681484572187,142.0255559720889
2018-04-06,09:40:05,1.787510626402862,254.77405529746645,142.53009270784972
2018-04-06,09:40:28,1.7867254520672349,254.7837252512578,142.5981394939407
2018-04-06,09:40:51,1.7990249249947021,254.78735691016277,141.62525119595722
2018-04-06,09:41:14,1.7908753361619907,254.74795113315994,142.24772991687297
2018-04-06,09:41:36,1.7919721899809788,254.77314662531523,142.17472126507698
