date,diffuse,direct,ratio,time
2018-10-12,14.507289206338926,242.7795961742827,16.735007672432744,10:40:06
2018-10-12,14.553900293973756,242.71235931195582,16.676791403638667,10:40:30
2018-10-12,14.582441052893836,242.79091679017574,16.649538709569804,10:40:48
2018-10-12,14.633760836358586,242.63767505528062,16.58067791106922,10:41:05
2018-10-12,14.634211141253374,242.78120395706168,16.589975476892583,10:41:23
2018-10-12,14.66638735243368,242.4717607973422,16.53248035598265,10:41:41
2018-10-12,14.684653228210838,242.44418101226677,16.510037877265276,10:41:58
2018-10-12,14.674225998062807,242.28844776424845,16.51115689483273,10:42:17
2018-10-12,14.686709696317408,242.34942004971003,16.50127394500604,10:42:34
2018-10-12,14.66499258172142,242.3080534112247,16.522889599906083,10:42:52
2018-10-12,14.66849250405015,242.20261437908496,16.511759085823567,10:43:09
2018-10-12,14.667490954327889,242.20824720959075,16.513270603935375,10:43:27
2018-10-12,14.672955400476054,242.20037375415282,16.50658419818374,10:43:44
2018-10-12,14.663938056583063,242.09798865394532,16.509752545310334,10:44:02
2018-10-12,14.672892478988029,242.33336778995246,16.51571891070423,10:44:19
2018-10-12,14.708950017608784,241.92208713272544,16.447271004599852,10:44:36
2018-10-12,14.742465867733053,242.01685393258427,16.416307563735888,10:44:53
2018-10-12,14.780048957358789,241.970989588598,16.371460628222337,10:45:10
2018-10-12,14.836450092464048,242.26039563988695,16.328730533926002,10:45:36
2018-10-12,14.863382697113579,242.30486937074312,16.302134871209226,10:45:53
2018-10-12,14.890686833519895,242.19816827697264,16.265077023295458,10:46:10
2018-10-12,14.943929574280316,242.14952333166082,16.20387208920064,10:46:28
2018-10-12,14.98016160254643,242.23929496116313,16.170673013299513,10:46:46
2018-10-12,14.991768341958059,242.37868934467232,16.167451618520374,10:47:03
2018-10-12,15.017705450618159,242.36645405620888,16.138714056762417,10:47:23
2018-10-12,15.055089395144833,242.26294426294427,16.091763914804282,10:47:41
2018-10-12,15.09169946338999,242.60179015415216,16.075180316349705,10:47:59
2018-10-12,15.10451886357425,242.5324982739915,16.056949609886477,10:48:17
2018-10-12,15.131254933787334,242.3774678322365,16.018332180169654,10:48:34
2018-10-12,15.13179030480337,242.50795228628232,16.02638864280994,10:48:51
2018-10-12,15.156233598423173,242.6284549612249,16.008492702729754,10:49:14
2018-10-12,15.152557461985408,242.64751414111342,16.013634315518367,10:49:31
2018-10-12,15.157454737655167,242.43268659671352,15.994287351849778,10:49:48
2018-10-12,15.155907896157089,242.58844550327575,16.00619686827116,10:50:05
2018-10-12,15.176223141464916,242.79662539936103,15.998488104460263,10:50:24
2018-10-12,15.170556452911752,242.24486587402967,15.968093630971232,10:50:41
2018-10-12,15.229126220389679,242.3115913555992,15.91106330389315,10:50:59
2018-10-12,15.246165067812177,242.3224812174918,15.893995646753485,10:51:16
2018-10-12,15.301607298914076,242.64982019632617,15.85779947532352,10:51:34
2018-10-12,15.312636676198208,242.69591498488836,15.849387673524063,10:51:52
2018-10-12,15.340049223610999,242.44226854095976,15.804530025092685,10:52:10
2018-10-12,15.37597794320761,242.28578397892477,15.757422706628903,10:52:28
2018-10-12,15.40907472276914,242.265435660704,15.722257177630642,10:52:46
2018-10-12,15.439694045132018,242.22631174322507,15.68854350579548,10:53:04
