date,diffuse,direct,ratio,time
2018-10-12,184.93990339635087,250.83498919789187,1.3563053975448394,10:52:28
2018-10-12,185.0107937595307,250.93372744989912,1.356319392781225,10:52:46
2018-10-12,185.09806632303258,250.97217880801497,1.3558876318568294,10:53:04
2018-10-12,185.20949624349336,250.8553631468168,1.3544411503447933,10:53:23
2018-10-12,185.20505563067803,250.92398228394893,1.3548441290086737,10:53:40
2018-10-12,185.2011482753093,250.76979929089367,1.3540401969760674,10:53:58
2018-10-12,185.25267676325004,250.89283242236914,1.3543277042253277,10:54:16
2018-10-12,184.51198525424067,250.88516787696386,1.3597228794176541,10:54:35
2018-10-12,184.6073059005271,250.8719165150527,1.358949014998525,10:54:54
2018-10-12,184.69768618587838,250.7778301580632,1.357774617196245,10:55:12
2018-10-12,184.72916324295898,250.87154079658984,1.35805054487601,10:55:31
2018-10-12,184.83507545309337,250.9207181345603,1.3575384299731457,10:55:49
2018-10-12,184.8597060032788,250.83565662984546,1.3568974118426678,10:56:07
2018-10-12,184.9633274920266,250.80729967032,1.3559839297394334,10:56:25
2018-10-12,185.03017874689192,250.795911204703,1.3554324646022955,10:56:45
2018-10-12,185.0488277077355,250.89079282761983,1.3558086043315796,10:57:03
2018-10-12,184.2135885268995,250.77763164654507,1.3613416559111526,10:57:23
2018-10-12,184.22618248897672,250.94995325797115,1.3621839733501881,10:57:42
2018-10-12,184.27189894453747,250.95251525704236,1.3618599292373634,10:57:59
2018-10-12,184.22844111024295,250.83071200044128,1.3615200263804181,10:58:18
2018-10-12,184.19488787862014,250.88042383354045,1.3620379301670111,10:58:35
2018-10-12,183.3054085301334,250.83199036282966,1.3683829210178249,10:58:53
2018-10-12,183.28552782717605,250.8560220711704,1.3686624636709346,10:59:12
2018-10-12,183.23135913857092,250.82952376943368,1.3689224647389142,10:59:29
2018-10-12,183.24763002260636,250.91883816200692,1.3692883129296258,10:59:46
2018-10-12,183.24455392478666,250.99158534736011,1.3697082940341052,11:00:04
2018-10-12,183.30269994421067,251.0628096610731,1.3696623657888598,11:00:21
2018-10-12,183.29246943532658,251.0372830406516,1.3695995466372846,11:00:39
2018-10-12,183.3510725775248,251.10876618816192,1.3695516620552504,11:00:57
2018-10-12,183.40842037039067,251.07105038905885,1.3689177949519682,11:01:14
2018-10-12,183.4412903523415,251.13153169550196,1.3690022088982565,11:01:31
2018-10-12,183.51475116889827,251.1092354561389,1.3683327027211554,11:01:48
2018-10-12,183.54771019657366,251.0882237484324,1.367972520493582,11:02:05
2018-10-12,183.56410516637348,251.1457447065857,1.368163696703991,11:02:23
2018-10-12,183.60854230630508,251.16722587711698,1.3679495666280443,11:02:40
2018-10-12,183.62801054758407,251.15136782726827,1.3677181769727156,11:02:57
2018-10-12,183.58510163506404,251.19979595012882,1.3683016416521168,11:03:15
2018-10-12,183.6885628269821,251.19252026465588,1.367491347304276,11:03:32
2018-10-12,183.6538853877084,251.1989524477255,1.3677845797676642,11:03:49
2018-10-12,183.65880403594477,251.20868984141418,1.3678009674518457,11:04:06
2018-10-12,183.6404495289057,251.20094773000042,1.3678955174331593,11:04:24
2018-10-12,184.4533006225392,251.28844365887798,1.3623418112376782,11:04:41
