####################################################################### 
# Datet Time: 20180129 Camera ID: 2 Softwareversion: 1.  
####################################################################### 
# sun_x, sun_y: position in pixels of sun.  
# lum_hdr:      luminance from HDR image  
# lum_hdr_m:    luminance from masked HDR image  
# lum_jpg_m:    luminance from masked and tone mapped HDR image  
# lum_sqrcrpt:  luminance from cropped square of low_LDR image  
####################################################################### 
no,date,time,sun_x,sun_y,lum_hdr,lum_hdr_m,lum_jpg_m,lum_sqrcrpt 
0,2018-01-29,08:00:04,0,0,0,0.0,978.6346116,0
1,2018-01-29,08:03:04,0,0,0,0,913.7868053,0
2,2018-01-29,08:06:03,0,0,0,0.0,1091.0371027,0
3,2018-01-29,08:09:03,0,0,0,0,950.0055683,0
4,2018-01-29,08:12:02,0,0,0,0.0001803,2362.6225606,0
5,2018-01-29,08:15:02,0,0,0,0.0076267,3661.5465116,0
6,2018-01-29,08:18:02,0,0,0,0.4132958,3524.9585313,0
7,2018-01-29,08:21:02,0,0,0,2.6409324,3870.0124132,0
8,2018-01-29,08:24:02,0,0,0,14.752588,4619.0891301,0
9,2018-01-29,08:27:02,0,0,0,55.6537442,5102.9545244,0
10,2018-01-29,08:30:02,0,0,0,111.1284476,5599.0310097,0
11,2018-01-29,08:33:02,0,0,1127.206,197.6327228,6117.3716614,0
12,2018-01-29,08:36:02,0,0,1135.7614,606.8833159,6806.0617403,0
13,2018-01-29,08:39:02,0,0,1963.2266,1438.5675483,9299.525299,0
14,2018-01-29,08:42:02,0,0,2208.5342,1611.4986522,10248.5249029,0
15,2018-01-29,08:45:02,0,0,2343.8506,1709.0559301,11179.4571689,0
16,2018-01-29,08:48:02,0,0,2464.6772,1791.6037936,12194.017941,0
17,2018-01-29,08:51:02,0,0,2632.9023,1907.1733358,12677.7159692,0
18,2018-01-29,08:54:02,0,0,2815.7043,2038.0048264,13536.4316959,0
19,2018-01-29,08:57:02,0,0,2884.634,2080.0480553,14440.1478652,0
20,2018-01-29,09:00:02,0,0,2968.0774,2120.2924044,15199.8968149,0
21,2018-01-29,09:03:02,0,0,3129.5234,2225.2738591,15780.5154426,0
22,2018-01-29,09:06:02,0,0,3369.999,2374.6106888,16886.4042601,0
23,2018-01-29,09:09:02,0,0,3330.3025,2294.295528,18663.1283533,0
24,2018-01-29,09:12:02,0,0,3392.9434,2377.3257808,18207.7696043,0
25,2018-01-29,09:15:02,0,0,3571.0447,2495.8576671,18982.4584857,0
26,2018-01-29,09:18:02,0,0,3633.564,2527.6975439,19648.9826389,0
27,2018-01-29,09:21:02,0,0,3642.5469,2492.2419227,20806.5119011,0
28,2018-01-29,09:24:02,0,0,3805.653,2592.8197714,21019.0069049,0
29,2018-01-29,09:27:02,0,0,3956.9182,2675.4562699,21831.4048346,0
30,2018-01-29,09:30:02,0,0,4274.3853,2938.8692226,23089.199374,0
31,2018-01-29,09:33:02,0,0,4446.494,3020.9804772,25016.2352705,0
32,2018-01-29,09:36:02,0,0,4481.173,3007.354965,25133.3608315,0
33,2018-01-29,09:39:02,0,0,4665.72,3274.5625166,25018.131873,0
34,2018-01-29,09:42:02,0,0,4644.339,3177.9836022,26629.4646985,0
35,2018-01-29,09:45:02,0,0,4901.3916,3406.430573,26547.0624857,0
36,2018-01-29,09:48:02,0,0,4994.512,3438.9382783,27459.675581,0
37,2018-01-29,09:51:02,0,0,5010.52,3507.2910508,28844.3738077,0
38,2018-01-29,09:54:02,0,0,5169.609,3613.1038153,29571.5896776,0
39,2018-01-29,09:57:02,0,0,5413.5786,3743.6380291,31938.5143095,0
40,2018-01-29,10:00:02,0,0,5625.3564,3825.7763187,32417.1430941,0
41,2018-01-29,10:03:02,0,0,5513.118,3752.4247149,33644.0884863,0
42,2018-01-29,10:06:02,0,0,5892.2363,4112.8508266,33875.5576863,0
43,2018-01-29,10:09:02,0,0,5930.243,4183.6389224,35825.6246957,0
44,2018-01-29,10:12:02,0,0,6004.2363,4106.0170371,38816.2958396,0
45,2018-01-29,10:15:02,0,0,6009.174,4132.176832,39381.3382694,0
46,2018-01-29,10:18:02,0,0,6020.436,4139.1414946,40487.2805557,0
47,2018-01-29,10:21:02,0,0,6001.6562,4168.9189623,38652.5368533,0
48,2018-01-29,10:24:02,0,0,6448.535,4570.6095568,39746.3445356,0
49,2018-01-29,10:27:01,0,0,6324.448,4324.3859399,40455.6204763,0
50,2018-01-29,10:30:02,0,0,6326.6323,4345.828223,43567.4710454,0
51,2018-01-29,10:33:02,0,0,6353.521,4393.3773184,42139.9331571,0
52,2018-01-29,10:36:02,0,0,6275.9683,4346.1944845,42921.3205304,0
53,2018-01-29,10:39:02,0,0,6520.971,4507.2895598,41271.2575064,0
54,2018-01-29,10:42:02,0,0,6529.4077,4533.806273,43996.6233477,0
55,2018-01-29,10:45:02,0,0,6478.3423,4572.0816962,43235.241344,0
56,2018-01-29,10:48:02,0,0,6464.2964,4636.6481321,42513.1194385,0
57,2018-01-29,10:51:02,0,0,6644.4253,4819.3833527,43051.4772205,0
58,2018-01-29,10:54:02,0,0,6773.043,4938.6686919,42803.36983,0
59,2018-01-29,10:57:02,0,0,6869.3604,5049.94186,42497.7436291,0
60,2018-01-29,11:00:02,0,0,6786.562,5048.856914,42898.6134668,0
61,2018-01-29,11:03:02,0,0,6651.1772,4994.7398582,41322.9306981,0
62,2018-01-29,11:06:02,0,0,6695.4966,5105.6304603,41429.3163141,0
63,2018-01-29,11:09:02,0,0,6575.666,5085.6072833,40889.9328421,0
64,2018-01-29,11:12:02,0,0,6443.0684,5104.0882711,40416.722747,0
65,2018-01-29,11:15:02,0,0,6380.3706,5123.4140504,39578.6340995,0
66,2018-01-29,11:18:02,0,0,6244.4536,5112.4381118,39315.9639581,0
67,2018-01-29,11:21:02,0,0,6196.3228,5136.0616202,39349.8254188,0
68,2018-01-29,11:24:01,0,0,6258.9595,5241.9704054,39856.3990255,0
69,2018-01-29,11:27:02,0,0,6200.801,5241.8034561,39037.8911804,0
70,2018-01-29,11:30:02,0,0,6202.5435,5289.8338527,37802.7951006,0
71,2018-01-29,11:33:02,0,0,6121.211,5262.2702771,37035.2414037,0
72,2018-01-29,11:36:02,0,0,6125.6606,5308.1675975,37351.6529199,0
73,2018-01-29,11:39:02,0,0,6023.3413,5254.0367357,36541.3217331,0
74,2018-01-29,11:42:02,0,0,5979.908,5240.9389422,36606.8513308,0
75,2018-01-29,11:45:02,0,0,5925.967,5212.2733196,35584.9245754,0
76,2018-01-29,11:48:02,0,0,5942.6,5242.4487928,34910.0067986,0
77,2018-01-29,11:51:02,0,0,5734.3643,5076.17589,34240.7198162,0
78,2018-01-29,11:54:02,0,0,5978.6836,5321.8325426,35146.5148881,0
79,2018-01-29,11:57:02,0,0,5805.4067,5163.985917,34186.9815962,0
80,2018-01-29,12:00:02,0,0,5665.722,5042.3315545,33449.8102267,0
81,2018-01-29,12:03:01,0,0,5692.45,5077.3845282,33129.7916592,0
82,2018-01-29,12:06:02,0,0,5649.66,5041.8489567,32137.5710825,0
83,2018-01-29,12:09:02,0,0,5524.173,4935.7703707,32504.3623763,0
84,2018-01-29,12:12:02,0,0,5606.9688,5016.4555238,32328.9404366,0
85,2018-01-29,12:15:02,0,0,5554.215,4970.2451128,31859.8711475,0
86,2018-01-29,12:18:02,0,0,5444.0444,4879.3756442,31761.5989581,0
87,2018-01-29,12:21:02,0,0,5423.793,4860.7661368,31069.3360976,0
88,2018-01-29,12:24:02,0,0,5336.3906,4788.1050656,31774.7084179,0
89,2018-01-29,12:27:02,0,0,5324.9233,4773.6698825,30169.3166589,0
90,2018-01-29,12:30:02,0,0,5355.781,4803.700671,30884.1659364,0
91,2018-01-29,12:33:02,0,0,5332.7925,4789.1853285,30929.5008633,0
92,2018-01-29,12:36:02,0,0,5294.7007,4751.4979774,30515.9088361,0
93,2018-01-29,12:39:02,0,0,5326.5283,4785.5441186,30504.0419748,0
94,2018-01-29,12:42:02,0,0,5343.7715,4805.1137493,30178.2067156,0
95,2018-01-29,12:45:02,0,0,5333.815,4795.3877774,30345.0537272,0
96,2018-01-29,12:48:02,0,0,5246.9316,4720.233553,30091.6320998,0
97,2018-01-29,12:51:02,0,0,5203.0845,4681.4514439,29540.0406336,0
98,2018-01-29,12:54:02,0,0,5129.774,4619.4629001,29543.3172411,0
99,2018-01-29,12:57:02,0,0,5060.266,4553.5820845,29094.2806639,0
100,2018-01-29,13:00:02,0,0,5189.798,4673.5702257,29023.7998151,0
101,2018-01-29,13:03:02,0,0,5106.7856,4599.5893131,29148.4359675,0
102,2018-01-29,13:06:02,0,0,5197.8477,4680.8060383,28888.3159002,0
103,2018-01-29,13:09:02,0,0,5193.4976,4678.3370283,28889.574847,0
104,2018-01-29,13:12:02,0,0,5011.192,4512.5420171,28554.6188497,0
105,2018-01-29,13:15:02,0,0,5147.381,4645.5199967,29557.5929843,0
106,2018-01-29,13:18:02,0,0,5093.452,4584.7567637,28079.77107,0
107,2018-01-29,13:21:02,0,0,5037.11,4535.4075256,28648.1898084,0
108,2018-01-29,13:24:02,0,0,5053.609,4549.408126,28359.2377823,0
109,2018-01-29,13:30:02,0,0,4911.791,4426.0559487,28073.7889458,0
110,2018-01-29,13:33:02,0,0,5179.26,4670.8351992,28548.5870346,0
111,2018-01-29,13:36:02,0,0,5096.671,4601.9738918,28524.7483498,0
112,2018-01-29,13:39:02,0,0,5097.0874,4604.397198,28730.641177,0
113,2018-01-29,13:42:02,0,0,5059.2305,4572.7086073,28973.1963102,0
114,2018-01-29,13:45:01,0,0,5181.4326,4686.2956832,28868.46652,0
115,2018-01-29,13:48:02,0,0,5346.1245,4845.570541,29707.8984604,0
116,2018-01-29,13:51:02,0,0,5256.918,4764.4265155,29805.4185461,0
117,2018-01-29,13:54:02,0,0,5278.4336,4792.1216942,30763.1549839,0
118,2018-01-29,13:57:02,0,0,5238.483,4755.6681355,30148.2473819,0
119,2018-01-29,14:00:02,0,0,5191.7617,4710.000342,29961.8048267,0
120,2018-01-29,14:03:02,0,0,5217.971,4733.3508123,30367.973111,0
121,2018-01-29,14:06:02,0,0,5216.2563,4732.1422499,30304.4173083,0
122,2018-01-29,14:09:02,0,0,5386.1157,4892.6984499,30753.8753522,0
123,2018-01-29,14:12:02,0,0,5350.7134,4867.1446859,31051.2325109,0
124,2018-01-29,14:15:02,0,0,5313.2896,4830.4890249,31265.2592714,0
125,2018-01-29,14:18:02,0,0,5344.2163,4860.9283766,31104.4850072,0
126,2018-01-29,14:21:02,0,0,5372.801,4886.320577,31640.074384,0
127,2018-01-29,14:24:02,0,0,5427.25,4939.1920988,31595.4013187,0
128,2018-01-29,14:27:02,0,0,5410.3833,4925.6356817,32207.2754647,0
129,2018-01-29,14:30:02,0,0,5479.751,4986.633692,32285.5748272,0
130,2018-01-29,14:33:02,0,0,5694.817,5181.0332911,32041.3764595,0
131,2018-01-29,14:36:02,0,0,5613.8096,5107.971604,32172.5326524,0
132,2018-01-29,14:39:02,0,0,5720.1455,5201.9690593,32528.4500572,0
133,2018-01-29,14:42:02,0,0,5575.0806,5056.268572,32591.5757927,0
134,2018-01-29,14:45:02,0,0,5604.1436,5075.9316381,33560.8316511,0
135,2018-01-29,14:48:02,0,0,5723.267,5170.8103206,33969.185464,0
136,2018-01-29,14:51:01,0,0,5639.6484,5084.4468526,33766.6987434,0
137,2018-01-29,14:54:02,0,0,5691.629,5118.9026833,33581.6663811,0
138,2018-01-29,14:57:02,0,0,5620.7373,5040.228298,33247.1077188,0
139,2018-01-29,15:00:02,0,0,5543.353,4946.8074718,32737.5252662,0
140,2018-01-29,15:03:02,0,0,5459.265,4830.5331113,32271.9327904,0
141,2018-01-29,15:06:01,0,0,5542.1274,4880.048102,32120.970774,0
142,2018-01-29,15:09:02,0,0,5272.179,4617.0814661,32313.6826874,0
143,2018-01-29,15:12:02,0,0,5184.4,4520.6473649,31058.7511826,0
144,2018-01-29,15:15:02,0,0,5160.792,4487.8486318,30143.7334082,0
145,2018-01-29,15:18:02,0,0,5011.056,4342.5010819,30109.2418561,0
146,2018-01-29,15:21:02,0,0,2891.0164,2560.8319497,16734.7542956,0
147,2018-01-29,15:24:02,0,0,2508.9165,2205.8097408,15820.3215701,0
148,2018-01-29,15:27:02,0,0,1990.4795,1711.7183361,14852.4801969,0
149,2018-01-29,15:30:02,0,0,1912.788,1606.5617972,13487.6198004,0
150,2018-01-29,15:33:02,0,0,1553.2405,1219.752287,13240.175979,0
151,2018-01-29,15:36:02,0,0,1434.8048,1092.7575218,12881.6476551,0
152,2018-01-29,15:39:02,0,0,1487.4065,1062.3331131,12655.0748582,0
153,2018-01-29,15:42:02,0,0,1215.0964,755.1376194,12094.3680416,0
154,2018-01-29,15:45:02,0,0,1370.3796,897.2990624,11721.7708596,0
155,2018-01-29,15:48:02,0,0,1342.5223,598.8040994,11683.4383689,0
156,2018-01-29,15:51:02,0,0,1624.8607,659.6887081,11144.0266981,0
157,2018-01-29,15:54:02,0,0,1943.758,627.0413828,11065.6823039,0
158,2018-01-29,15:57:02,0,0,1843.1924,536.1186424,10994.1435979,0
159,2018-01-29,16:00:02,0,0,2257.578,373.3141099,10474.2684924,0
160,2018-01-29,16:03:02,0,0,1668.83,498.7201155,10320.3603195,0
161,2018-01-29,16:06:02,0,0,2251.7039,430.513445,10066.8197146,0
162,2018-01-29,16:21:01,0,0,2149.489,178.8916795,8676.1439438,0
163,2018-01-29,16:24:02,0,0,1413.4904,1160.9675026,8710.7386843,0
164,2018-01-29,16:33:02,0,0,1287.8018,700.0104617,7416.6271175,0
165,2018-01-29,16:36:02,0,0,1005.64764,597.7241315,6941.7212324,0
166,2018-01-29,16:39:02,0,0,0,209.0124178,6539.1855359,0
167,2018-01-29,16:42:02,0,0,0,31.1645478,6195.9261911,0
168,2018-01-29,16:45:01,0,0,0,220.6088731,5315.2054946,0
169,2018-01-29,16:48:02,0,0,0,303.2655055,4935.0243846,0
170,2018-01-29,16:51:02,0,0,0,65.2639957,4325.6453585,0
171,2018-01-29,16:54:02,0,0,0,0.8583784,4122.418109,0
172,2018-01-29,16:57:02,0,0,0,0.466974,3529.3878906,0
