datetime,sun_x,sun_y,lum_hdr,lum_hdr_m,lum_jpg_m,lum_sqrcrpt 
2018-10-12 11:57:35+02:00,780.0,1687.0,5155.7314,4629.846971800001,28867.9068125,0
2018-10-12 11:58:16+02:00,784.0,1687.0,5223.6865,4693.221633300001,28283.232311900003,0
2018-10-12 11:58:51+02:00,787.0,1688.0,5146.369000000001,4626.6523304,28521.420787299998,0
2018-10-12 11:59:54+02:00,793.0,1690.0,5033.814,4517.8048082,27802.772979100002,0
2018-10-12 12:00:14+02:00,794.0,1691.0,5044.4585,4523.349616699999,27882.0416286,0
2018-10-12 12:00:33+02:00,796.0,1691.0,5051.9404,4526.321582399999,27851.122495800002,0
2018-10-12 12:01:13+02:00,799.0,1693.0,5012.4453,4490.5414508,28439.8255678,0
2018-10-12 12:02:38+02:00,805.0,1695.0,5074.915,4541.095023,27934.8461121,0
2018-10-12 12:03:17+02:00,808.0,1696.0,5159.039000000001,4622.7471122,27382.4982897,0
2018-10-12 12:03:48+02:00,811.0,1697.0,5177.563,4644.5789792,28146.2391551,0
2018-10-12 12:04:37+02:00,815.0,1698.0,5125.5396,4597.0417007,27640.428026999998,0
2018-10-12 12:05:16+02:00,818.0,1699.0,5075.0356,4552.6948162,27120.326568,0
2018-10-12 12:06:19+02:00,823.0,1701.0,5100.648,4576.099056399999,27436.217803500003,0
2018-10-12 12:07:02+02:00,825.0,1701.0,5069.4175,4545.215054,27295.8375058,0
2018-10-12 12:07:19+02:00,827.0,1701.0,5035.538,4520.1247279,27221.672782499998,0
2018-10-12 12:08:10+02:00,833.0,1703.0,5234.127,4710.4580067,27660.007166400002,0
2018-10-12 12:08:29+02:00,834.0,1703.0,5164.0063,4648.3167358,28043.2577869,0
2018-10-12 12:09:11+02:00,836.0,1704.0,5241.7896,4723.069413800001,27808.3723168,0
2018-10-12 12:09:29+02:00,837.0,1704.0,5161.253,4653.3016263,28014.742019999998,0
2018-10-12 12:10:05+02:00,839.0,1704.0,5204.7935,4690.999511999999,28142.5341983,0
2018-10-12 12:10:22+02:00,841.0,1705.0,5108.3276,4600.732878899999,28275.648247000005,0
2018-10-12 12:10:41+02:00,842.0,1705.0,5149.5215,4633.8587562,28405.551255699997,0
2018-10-12 12:11:16+02:00,845.0,1706.0,5119.6147,4616.8803428,27768.016368700002,0
2018-10-12 12:11:33+02:00,847.0,1707.0,5172.0117,4662.886965199999,28051.19148,0
2018-10-12 12:11:51+02:00,848.0,1707.0,5218.773,4716.8815443,28411.043604299997,0
2018-10-12 12:12:09+02:00,850.0,1708.0,5265.0703,4756.628397300001,28115.236963200005,0
2018-10-12 12:12:27+02:00,852.0,1708.0,5175.7954,4667.8332121,28104.433947900005,0
2018-10-12 12:13:36+02:00,857.0,1710.0,5142.3276,4642.9601731,27860.672307200002,0
2018-10-12 12:14:38+02:00,862.0,1711.0,5016.7915,4531.3269203,27552.210653500002,0
2018-10-12 12:14:56+02:00,863.0,1712.0,5012.8647,4528.133780100001,27654.7012574,0
2018-10-12 12:15:13+02:00,864.0,1712.0,4986.282,4500.4174944,28004.291231200004,0
2018-10-12 12:15:32+02:00,865.0,1712.0,5104.659000000001,4611.533329999999,27635.4442624,0
2018-10-12 12:15:50+02:00,868.0,1712.0,5113.197,4626.6319077,27693.724867799996,0
2018-10-12 12:16:07+02:00,869.0,1713.0,5081.08,4600.2722753,27546.924427200003,0
2018-10-12 12:16:42+02:00,870.0,1713.0,5089.677,4604.025397199999,27890.153243099998,0
2018-10-12 12:17:17+02:00,871.0,1714.0,5064.02,4579.8294303,27556.115785799997,0
2018-10-12 12:18:10+02:00,876.0,1716.0,5119.181,4624.5683420000005,27729.1571738,0
2018-10-12 12:18:27+02:00,878.0,1716.0,5178.9517,4676.4285558,28115.603812299996,0
2018-10-12 12:18:44+02:00,879.0,1717.0,5153.1055,4652.3245056999995,27944.409708099996,0
2018-10-12 12:19:19+02:00,883.0,1718.0,5113.8679999999995,4615.3931701,27605.089433099998,0
2018-10-12 12:19:56+02:00,887.0,1719.0,5071.816,4574.5562938,27763.2990175,0
2018-10-12 12:20:31+02:00,890.0,1720.0,5057.563,4561.7425587,27690.4405528,0
2018-10-12 12:21:58+02:00,897.0,1721.0,5152.8887,4670.022136199999,28108.6325661,0
2018-10-12 12:22:15+02:00,898.0,1721.0,5191.0156,4701.9556637,28492.947974799998,0
2018-10-12 12:22:35+02:00,899.0,1721.0,5117.558,4635.3113944,28667.7784383,0
2018-10-12 12:23:10+02:00,902.0,1722.0,5242.849,4752.8464857,28667.6680321,0
2018-10-12 12:23:27+02:00,904.0,1722.0,5276.3965,4784.8634066,28576.480163700002,0
2018-10-12 12:23:44+02:00,905.0,1723.0,5270.9263,4780.7582844,29060.699899400002,0
2018-10-12 12:24:24+02:00,908.0,1724.0,5264.9194,4773.9139935,29204.710263200002,0
2018-10-12 12:24:53+02:00,909.0,1724.0,5254.965,4763.4397845,28938.969014200004,0
2018-10-12 12:25:20+02:00,910.0,1725.0,5328.071,4830.125604899999,29381.051545599996,0
2018-10-12 12:25:46+02:00,913.0,1725.0,5270.4487,4778.8358518,29110.0743696,0
2018-10-12 12:26:13+02:00,915.0,1725.0,5241.1987,4754.7425437,28912.800328600002,0
2018-10-12 12:26:50+02:00,918.0,1725.0,5472.01,4969.303565300001,29279.5165763,0
2018-10-12 12:27:30+02:00,921.0,1726.0,5365.2207,4872.8573212,29873.2559124,0
2018-10-12 12:27:47+02:00,922.0,1726.0,5437.229,4937.2467657,28893.5123544,0
2018-10-12 12:28:04+02:00,924.0,1726.0,5448.9766,4946.6366692,28933.9562945,0
2018-10-12 12:29:20+02:00,932.0,1727.0,5503.9614,5008.3638865,28819.861831000002,0
2018-10-12 12:29:43+02:00,935.0,1727.0,5452.621999999999,4961.327557399999,29358.300920499998,0
2018-10-12 12:30:16+02:00,937.0,1728.0,5460.7607,4969.665923899999,28946.8533203,0
2018-10-12 12:30:49+02:00,939.0,1728.0,5497.847,5003.360486,29333.4423356,0
2018-10-12 12:32:21+02:00,946.0,1730.0,5414.8794,4931.4838176,29355.842739300002,0
2018-10-12 12:32:43+02:00,947.0,1730.0,5452.5474,4965.137487399999,29192.823523900002,0
2018-10-12 12:33:00+02:00,949.0,1730.0,5399.4805,4915.8423294,29237.335700800002,0
2018-10-12 12:33:57+02:00,953.0,1731.0,5492.2183,5007.8319613,29574.0732917,0
2018-10-12 12:34:15+02:00,955.0,1731.0,5505.9946,5025.8006966,30293.6279722,0
2018-10-12 12:35:06+02:00,958.0,1732.0,5540.0024,5059.4328024,30019.590896499998,0
2018-10-12 12:35:50+02:00,960.0,1732.0,5580.86,5106.3757446,30359.8212847,0
2018-10-12 12:36:08+02:00,961.0,1732.0,5670.861999999999,5194.0059383,30333.8274774,0
2018-10-12 12:37:06+02:00,966.0,1733.0,5620.245,5140.221609,30862.877717400002,0
2018-10-12 12:37:29+02:00,968.0,1733.0,5568.799,5092.3639493,30331.313608999997,0
2018-10-12 12:37:47+02:00,968.0,1733.0,5607.7217,5132.9318014,30847.959577599995,0
2018-10-12 12:38:06+02:00,969.0,1732.0,5944.1646,5473.684254600001,31299.285686000003,0
2018-10-12 12:38:33+02:00,971.0,1733.0,5631.963000000001,5163.2937904,31115.6008548,0
2018-10-12 12:38:53+02:00,973.0,1733.0,5685.799,5216.1840281,31531.3311217,0
2018-10-12 12:39:16+02:00,978.0,1734.0,5582.2227,5107.1586757,30362.531131800002,0
2018-10-12 12:39:42+02:00,977.0,1734.0,5686.1772,5211.6034525,30393.540138599998,0
2018-10-12 12:40:16+02:00,981.0,1735.0,5703.7207,5220.182680100001,30796.080550700004,0
2018-10-12 12:40:58+02:00,987.0,1736.0,5670.5747,5186.1610617,31202.480713599998,0
2018-10-12 12:41:34+02:00,987.0,1736.0,5723.285,5244.8768069,31111.8959061,0
2018-10-12 12:41:51+02:00,989.0,1736.0,5779.0664,5295.988007399999,32204.440536299997,0
2018-10-12 12:42:37+02:00,988.0,1734.0,5977.984,5503.161076699999,31566.0577714,0
2018-10-12 12:42:57+02:00,989.0,1734.0,6044.758000000001,5569.941092399999,32686.91577,0
2018-10-12 12:43:14+02:00,993.0,1735.0,5845.673000000001,5373.4461033,32281.1551134,0
2018-10-12 12:43:34+02:00,997.0,1736.0,5725.639,5249.731224600001,30946.0708432,0
2018-10-12 12:43:54+02:00,998.0,1735.0,5862.892,5381.670176600001,30972.692439899998,0
2018-10-12 12:44:13+02:00,1001.0,1736.0,5671.484,5199.474358199999,30882.9806496,0
2018-10-12 12:44:31+02:00,1004.0,1736.0,5701.159000000001,5223.917796,31408.849888700002,0
2018-10-12 12:44:53+02:00,1005.0,1736.0,5705.118,5225.4901339,30934.268467299997,0
2018-10-12 12:45:11+02:00,1006.0,1736.0,5671.4897,5197.018550399999,31069.640780299997,0
2018-10-12 12:45:54+02:00,1009.0,1737.0,5755.838000000001,5279.0178717,31377.242779900003,0
2018-10-12 12:46:20+02:00,1010.0,1738.0,5770.2119999999995,5293.654931,31306.417119200003,0
2018-10-12 12:47:29+02:00,1013.0,1737.0,5949.2705,5471.27116,31434.1941261,0
2018-10-12 12:47:46+02:00,1017.0,1738.0,5765.0419999999995,5293.3629229,31491.4203373,0
2018-10-12 12:48:03+02:00,1018.0,1738.0,5748.571,5280.2705358,31117.584004900003,0
2018-10-12 12:48:22+02:00,1023.0,1738.0,5666.5864,5198.1392651999995,30665.506870200003,0
2018-10-12 12:49:24+02:00,1026.0,1738.0,5700.099,5230.7284259,30841.0357315,0
2018-10-12 12:50:21+02:00,1031.0,1739.0,5607.1177,5141.9128436,30700.1321482,0
2018-10-12 12:51:32+02:00,1036.0,1739.0,5579.1807,5111.0571578,30517.929428299998,0
2018-10-12 12:51:50+02:00,1037.0,1740.0,5587.203,5121.3614198,30547.70213,0
2018-10-12 12:52:07+02:00,1038.0,1740.0,5588.0938,5128.471434100001,30540.1989584,0
2018-10-12 12:52:24+02:00,1039.0,1740.0,5607.982,5146.2274001999995,30498.271646900004,0
2018-10-12 12:52:59+02:00,1041.0,1740.0,5547.9253,5087.9174032,30888.808846599997,0
2018-10-12 12:53:17+02:00,1042.0,1740.0,5533.9355,5072.8100476,29435.787957999997,0
2018-10-12 12:53:35+02:00,1043.0,1740.0,5509.0767,5053.2902553,30411.959564200002,0
2018-10-12 12:53:52+02:00,1044.0,1741.0,5526.9663,5066.9814696,30332.2341277,0
2018-10-12 12:54:09+02:00,1045.0,1741.0,5603.4614,5138.1601525,30956.103154400003,0
2018-10-12 12:55:19+02:00,1051.0,1743.0,5684.6797,5220.5617818,31776.1204809,0
2018-10-12 12:55:37+02:00,1051.0,1742.0,5583.495,5121.7562883,31004.6346549,0
2018-10-12 12:55:54+02:00,1053.0,1742.0,5613.4966,5142.363689399999,30336.2460588,0
2018-10-12 12:56:40+02:00,1057.0,1743.0,5710.9443,5237.021603499999,31620.0804773,0
2018-10-12 12:56:57+02:00,1058.0,1744.0,5700.8330000000005,5229.6297225,31480.8447328,0
2018-10-12 12:57:17+02:00,1060.0,1744.0,5726.5083,5252.301704199999,31546.986660299997,0
2018-10-12 12:57:38+02:00,1061.0,1744.0,5749.1445,5268.919372199999,30885.7015228,0
2018-10-12 12:57:58+02:00,1063.0,1744.0,5708.789000000001,5233.157304,31345.916021599995,0
2018-10-12 12:58:15+02:00,1064.0,1745.0,5725.3936,5251.3833278,31282.3506326,0
2018-10-12 12:59:30+02:00,1070.0,1745.0,5685.8955,5214.8159994,31022.479117900002,0
2018-10-12 12:59:50+02:00,1072.0,1745.0,5693.2676,5221.9831623,31717.263247000003,0
2018-10-12 13:00:07+02:00,1074.0,1745.0,5787.781999999999,5314.937369300001,31022.7981244,0
2018-10-12 13:00:33+02:00,1076.0,1745.0,5804.1963,5333.148745,31457.4969274,0
2018-10-12 13:00:51+02:00,1078.0,1746.0,5819.918000000001,5351.032953399999,31555.1437777,0
2018-10-12 13:01:30+02:00,1081.0,1746.0,5760.0195,5295.7323398,31576.4328078,0
2018-10-12 13:03:25+02:00,1090.0,1745.0,5571.1943,5109.721086399999,30657.1820522,0
2018-10-12 13:03:55+02:00,1093.0,1746.0,5661.0645,5193.7505571,30949.542944300003,0
2018-10-12 13:04:36+02:00,1097.0,1746.0,5725.9814,5257.0654412,30784.854132099998,0
2018-10-12 13:05:00+02:00,1100.0,1746.0,5742.1206,5271.9531991,31190.3210158,0
2018-10-12 13:05:23+02:00,1102.0,1746.0,5717.034000000001,5252.194758199999,31169.6686348,0
2018-10-12 13:05:51+02:00,1106.0,1747.0,5901.274,5431.6636278000005,31718.3977504,0
2018-10-12 13:06:34+02:00,1109.0,1747.0,5795.014,5326.4728454999995,32137.1886925,0
2018-10-12 13:07:06+02:00,1111.0,1747.0,5894.304,5422.3357891000005,31955.065520300002,0
2018-10-12 13:07:32+02:00,1114.0,1748.0,5813.43,5341.5413982,32251.915178500003,0
2018-10-12 13:07:53+02:00,1115.0,1748.0,5772.771,5301.556866,31778.605465599994,0
2018-10-12 13:08:11+02:00,1116.0,1748.0,5807.479,5331.6642542,31593.0184019,0
2018-10-12 13:09:33+02:00,1123.0,1749.0,5977.899,5502.0756823,32685.833274,0
2018-10-12 13:09:50+02:00,1125.0,1750.0,5942.2236,5470.8216617,32369.0145726,0
2018-10-12 13:10:15+02:00,1126.0,1749.0,5923.5063,5447.7026058,32484.9551027,0
2018-10-12 13:10:32+02:00,1128.0,1750.0,5969.210999999999,5497.767693899999,32611.3384825,0
2018-10-12 13:11:09+02:00,1131.0,1750.0,5934.8755,5464.0480281,32740.6588978,0
2018-10-12 13:12:18+02:00,1136.0,1751.0,5723.271,5253.99625,31826.4652777,0
2018-10-12 13:12:48+02:00,1138.0,1751.0,5822.411,5353.533497199999,31391.120471,0
2018-10-12 13:13:05+02:00,1140.0,1751.0,5876.1543,5401.3593,31604.921127399997,0
2018-10-12 13:13:24+02:00,1141.0,1751.0,5758.5380000000005,5288.9334099,31415.520699799996,0
2018-10-12 13:14:03+02:00,1143.0,1752.0,5721.82,5253.216326600001,31088.3265941,0
2018-10-12 13:14:21+02:00,1144.0,1752.0,5709.4897,5241.6355631999995,31220.3751328,0
2018-10-12 13:14:40+02:00,1146.0,1752.0,5720.144,5253.42768,30560.600989399998,0
2018-10-12 13:15:50+02:00,1152.0,1752.0,5740.31,5272.4372671,30902.917442799997,0
2018-10-12 13:16:56+02:00,1158.0,1752.0,5758.633000000001,5290.4687531,31222.005647600003,0
2018-10-12 13:17:19+02:00,1160.0,1752.0,5720.9385,5256.0521946,31249.713137700004,0
2018-10-12 13:17:36+02:00,1162.0,1753.0,5754.491,5289.3950031,31068.627772500004,0
2018-10-12 13:18:20+02:00,1166.0,1753.0,5882.246999999999,5410.0220211000005,31836.1016298,0
2018-10-12 13:18:37+02:00,1168.0,1753.0,5775.2607,5309.9462445,31110.6225496,0
2018-10-12 13:19:15+02:00,1172.0,1753.0,5713.576,5256.2853202,31380.827644,0
2018-10-12 13:19:41+02:00,1175.0,1754.0,5846.669,5385.3329038,31607.8099023,0
2018-10-12 13:20:19+02:00,1178.0,1754.0,5856.6255,5386.0116135,31840.604033099997,0
2018-10-12 13:20:40+02:00,1179.0,1753.0,5772.1553,5307.3588919,31496.438918700005,0
2018-10-12 13:20:58+02:00,1181.0,1754.0,5811.5474,5345.5152456999995,31321.1023588,0
2018-10-12 13:21:48+02:00,1185.0,1754.0,5710.109,5250.134518100001,31231.004465099995,0
2018-10-12 13:22:23+02:00,1188.0,1755.0,5890.3423,5424.7724438000005,31712.564697099995,0
2018-10-12 13:23:03+02:00,1191.0,1755.0,5735.8525,5280.412832600001,31918.4301157,0
2018-10-12 13:23:59+02:00,1196.0,1755.0,5733.468000000001,5273.7499931,31997.1637876,0
2018-10-12 13:24:20+02:00,1197.0,1755.0,5774.8936,5308.4482634999995,31069.6071865,0
2018-10-12 13:24:57+02:00,1201.0,1756.0,5756.7944,5291.176395,31635.652831299998,0
2018-10-12 13:25:43+02:00,1204.0,1756.0,5792.92,5325.311968,31554.664404799998,0
2018-10-12 13:26:22+02:00,1208.0,1756.0,5842.5757,5367.4199508,31490.048390599997,0
2018-10-12 13:26:48+02:00,1209.0,1756.0,5859.4155,5385.4654529,31170.104972000005,0
2018-10-12 13:27:05+02:00,1210.0,1756.0,5770.9233,5306.612715,31783.763215,0
2018-10-12 13:27:42+02:00,1213.0,1756.0,5758.5947,5290.5805203,30769.713689099997,0
2018-10-12 13:27:59+02:00,1215.0,1756.0,5737.4434,5272.2816179,31405.150217500002,0
2018-10-12 13:28:48+02:00,1220.0,1756.0,5728.9214,5268.7834738,30972.627647900004,0
2018-10-12 13:29:29+02:00,1223.0,1756.0,5729.213000000001,5265.7779037,31154.1243496,0
2018-10-12 13:29:47+02:00,1225.0,1756.0,5663.929,5207.209908899999,31034.9907014,0
2018-10-12 13:30:10+02:00,1227.0,1757.0,5710.339,5245.6366442,31480.8588,0
2018-10-12 13:30:29+02:00,1230.0,1756.0,5686.3843,5226.403364899999,31720.807877799998,0
2018-10-12 13:30:58+02:00,1231.0,1756.0,5803.568,5333.9482594,32037.547275999998,0
2018-10-12 13:31:22+02:00,1233.0,1756.0,5739.665,5273.9710663999995,31290.6647989,0
2018-10-12 13:31:43+02:00,1235.0,1756.0,5769.194,5301.6695166,31884.7183542,0
2018-10-12 13:32:04+02:00,1237.0,1756.0,5756.661,5291.6291378999995,31344.9957684,0
2018-10-12 13:32:52+02:00,1240.0,1756.0,5764.512,5295.489382199999,32109.249971399997,0
2018-10-12 13:33:10+02:00,1242.0,1756.0,5764.8887,5296.5949618,31571.938110500003,0
2018-10-12 13:33:37+02:00,1243.0,1756.0,5734.4893,5267.563657199999,30914.9072792,0
2018-10-12 13:33:59+02:00,1245.0,1756.0,5835.8013,5360.1866981,31772.9628538,0
2018-10-12 13:34:16+02:00,1246.0,1756.0,5785.2607,5316.1960977,31906.682578900003,0
2018-10-12 13:34:39+02:00,1248.0,1756.0,5865.3877,5392.5814366,32129.4545715,0
2018-10-12 13:34:57+02:00,1249.0,1756.0,5830.533,5360.7877604,32016.2988222,0
2018-10-12 13:35:14+02:00,1250.0,1756.0,5808.281999999999,5337.516419,31906.9236116,0
2018-10-12 13:35:32+02:00,1251.0,1756.0,5919.8945,5443.0923526,32031.273109599995,0
2018-10-12 13:35:49+02:00,1252.0,1756.0,5829.451999999999,5361.784133,31663.449452599998,0
2018-10-12 13:36:06+02:00,1253.0,1757.0,5830.8,5363.1350952,32070.242564499997,0
2018-10-12 13:36:23+02:00,1254.0,1757.0,5850.376,5382.5990813,31571.123889599996,0
2018-10-12 13:37:17+02:00,1258.0,1758.0,5881.0264,5412.0376454,32755.939055400002,0
2018-10-12 13:37:34+02:00,1259.0,1758.0,5873.54,5404.9336285,32907.8956934,0
2018-10-12 13:37:52+02:00,1261.0,1758.0,5937.6343,5463.786958,32056.0736885,0
2018-10-12 13:38:09+02:00,1262.0,1758.0,5874.829000000001,5407.2842308,32065.712024799996,0
2018-10-12 13:38:26+02:00,1263.0,1758.0,5912.1455,5442.1561291,31746.9489499,0
2018-10-12 13:38:44+02:00,1265.0,1758.0,5887.7256,5419.043224,32218.6445725,0
2018-10-12 13:39:02+02:00,1266.0,1758.0,5924.755999999999,5455.6879999,32487.301406700004,0
2018-10-12 13:39:36+02:00,1269.0,1757.0,5951.7866,5480.0758713,33286.5657987,0
2018-10-12 13:39:53+02:00,1270.0,1757.0,5962.003000000001,5490.5226467,32908.7358726,0
2018-10-12 13:40:11+02:00,1271.0,1757.0,5980.1777,5506.1592461,32601.634618599997,0
2018-10-12 13:40:46+02:00,1273.0,1757.0,6039.8994,5563.3401903,33809.2542233,0
2018-10-12 13:41:03+02:00,1274.0,1757.0,6027.4785,5559.6817943999995,32838.8175727,0
2018-10-12 13:41:20+02:00,1276.0,1757.0,6043.3804,5572.5087006,33164.7938824,0
2018-10-12 13:41:38+02:00,1277.0,1757.0,6136.6743,5659.0184438,33508.836318,0
2018-10-12 13:41:55+02:00,1279.0,1757.0,6092.8594,5622.607751699999,33914.953356,0
2018-10-12 13:42:12+02:00,1281.0,1757.0,6130.7344,5656.8700601,33817.805802099996,0
2018-10-12 13:42:30+02:00,1282.0,1756.0,6116.911,5646.0241021,33286.7928415,0
2018-10-12 13:43:05+02:00,1286.0,1756.0,6198.6323,5723.272139500001,33932.769294599995,0
2018-10-12 13:43:39+02:00,1289.0,1755.0,6327.8247,5847.2998428,33792.2921387,0
2018-10-12 13:44:57+02:00,1297.0,1753.0,6372.863,5899.223127699999,34718.442305699995,0
2018-10-12 13:45:15+02:00,1298.0,1753.0,6339.215,5860.7608325,35096.8040744,0
2018-10-12 13:45:34+02:00,1300.0,1753.0,6241.9185,5774.309913699999,34795.1756381,0
2018-10-12 13:45:52+02:00,1301.0,1753.0,6334.3545,5859.178115199999,33572.9523054,0
2018-10-12 13:46:10+02:00,1303.0,1753.0,6289.774,5820.0301571,34711.2223364,0
2018-10-12 13:46:36+02:00,1305.0,1752.0,6335.349,5863.183857399999,34752.3904379,0
2018-10-12 13:46:55+02:00,1306.0,1752.0,6333.977,5863.6048438,34814.0683538,0
2018-10-12 13:47:13+02:00,1308.0,1752.0,6327.359,5855.0937985,34952.8824916,0
2018-10-12 13:47:37+02:00,1309.0,1752.0,6409.268,5929.4686128,34423.326367400005,0
2018-10-12 13:47:54+02:00,1310.0,1752.0,6333.253000000001,5860.6820597,35098.4981271,0
2018-10-12 13:48:12+02:00,1311.0,1752.0,6339.7793,5866.2999403,34635.481103699996,0
2018-10-12 13:48:30+02:00,1313.0,1752.0,6345.83,5876.3174338,34710.9418546,0
2018-10-12 13:49:06+02:00,1315.0,1752.0,6387.271,5910.5931783,35624.9286003,0
2018-10-12 13:49:45+02:00,1318.0,1751.0,6417.049,5939.7896774,35587.65173319999,0
2018-10-12 13:50:03+02:00,1319.0,1752.0,6327.22,5849.7618117,35114.893792,0
2018-10-12 13:50:57+02:00,1322.0,1751.0,6357.491999999999,5874.507499,34881.69081469999,0
2018-10-12 13:51:15+02:00,1324.0,1751.0,6336.007,5854.7132031,34504.3266064,0
2018-10-12 13:51:52+02:00,1327.0,1751.0,6372.9565,5887.4181897,35337.4029026,0
2018-10-12 13:53:48+02:00,1339.0,1748.0,6550.03,6065.9414557,34753.738726999996,0
2018-10-12 13:54:05+02:00,1339.0,1749.0,6375.5547,5890.489863100001,34643.52162869999,0
2018-10-12 13:54:23+02:00,1340.0,1749.0,6210.642,5733.5657263,33660.7046622,0
2018-10-12 13:54:59+02:00,1344.0,1750.0,6226.093000000001,5743.304061100001,33793.6449076,0
2018-10-12 13:55:45+02:00,1348.0,1749.0,6309.102,5815.701053,34025.0993215,0
2018-10-12 13:56:02+02:00,1350.0,1749.0,6327.4414,5829.9909974,34236.8849809,0
2018-10-12 13:56:25+02:00,1352.0,1749.0,6325.6196,5829.8287648000005,34775.148403600004,0
2018-10-12 13:57:11+02:00,1356.0,1748.0,6373.937,5876.013931,33566.0210064,0
2018-10-12 13:57:41+02:00,1359.0,1748.0,6322.906,5824.3309426000005,34246.3702128,0
2018-10-12 13:58:21+02:00,1362.0,1749.0,6254.0527,5754.7541034,34465.63158480001,0
2018-10-12 13:59:17+02:00,1367.0,1748.0,6126.8447,5636.113640899999,33828.7010273,0
2018-10-12 13:59:51+02:00,1368.0,1748.0,6090.5073,5601.008489,33317.019441100005,0
2018-10-12 14:00:10+02:00,1369.0,1748.0,6171.5845,5676.1427852,33418.4851694,0
2018-10-12 14:00:30+02:00,1372.0,1747.0,6179.4873,5683.6285993,33768.8628033,0
2018-10-12 14:01:21+02:00,1376.0,1746.0,6305.6924,5806.1492904,34091.11091829999,0
2018-10-12 14:01:48+02:00,1378.0,1746.0,6213.1626,5716.2172556000005,33460.6829195,0
2018-10-12 14:02:37+02:00,1382.0,1746.0,6179.7173,5679.898740899999,34040.1366332,0
2018-10-12 14:03:07+02:00,1384.0,1745.0,6191.61,5689.9814359,33643.309886799994,0
2018-10-12 14:04:07+02:00,1388.0,1745.0,6136.2466,5636.4946284,34772.266441800006,0
2018-10-12 14:04:28+02:00,1389.0,1745.0,6143.064,5640.5971187,34498.8982611,0
2018-10-12 14:04:46+02:00,1391.0,1745.0,6240.4175,5728.9276802,33666.7040963,0
2018-10-12 14:05:03+02:00,1392.0,1745.0,6335.8447,5817.6375578,34166.0109957,0
2018-10-12 14:05:39+02:00,1395.0,1744.0,6320.4834,5805.2358603,34043.4858538,0
2018-10-12 14:06:14+02:00,1398.0,1743.0,6216.996999999999,5711.459061300001,33178.111580799996,0
2018-10-12 14:06:49+02:00,1400.0,1743.0,6244.484,5734.2207688,34247.7309317,0
2018-10-12 14:07:06+02:00,1402.0,1743.0,6330.6567,5814.413198300001,34297.7699971,0
2018-10-12 14:07:23+02:00,1404.0,1742.0,6346.4194,5835.9084514,34802.741451,0
2018-10-12 14:07:57+02:00,1405.0,1742.0,6289.93,5778.162453399999,34390.6650685,0
2018-10-12 14:08:16+02:00,1406.0,1742.0,6285.2007,5769.2618473,34464.82999690001,0
2018-10-12 14:08:35+02:00,1408.0,1743.0,6244.245,5730.7358228,34343.8732091,0
2018-10-12 14:08:52+02:00,1409.0,1743.0,6216.5894,5702.046073699999,35107.6088102,0
2018-10-12 14:09:12+02:00,1411.0,1743.0,6300.8853,5778.957108899999,34200.808408599994,0
2018-10-12 14:10:14+02:00,1416.0,1742.0,6412.509,5885.976536300001,34845.9902956,0
2018-10-12 14:10:32+02:00,1416.0,1742.0,6283.9355,5767.367511300001,35060.1606731,0
2018-10-12 14:11:09+02:00,1420.0,1741.0,6379.861,5859.269611899999,34864.178155300004,0
2018-10-12 14:11:54+02:00,1422.0,1740.0,6371.5566,5850.4447003,34632.345475300004,0
2018-10-12 14:13:03+02:00,1427.0,1740.0,6318.6357,5802.9279291,35089.330674000004,0
2018-10-12 14:13:20+02:00,1430.0,1739.0,6409.170999999999,5883.7839654,34634.0470611,0
2018-10-12 14:13:49+02:00,1432.0,1739.0,6552.1475,6016.4479167,35337.331482099995,0
2018-10-12 14:15:41+02:00,1442.0,1737.0,6470.5967,5944.7930103,35646.968357800004,0
2018-10-12 14:16:40+02:00,1445.0,1736.0,6448.6455,5922.726598899999,35637.491913,0
2018-10-12 14:16:58+02:00,1446.0,1736.0,6454.3984,5929.5733317,35780.3749054,0
2018-10-12 14:17:15+02:00,1447.0,1736.0,6600.4478,6064.3243528,35710.0897185,0
2018-10-12 14:17:52+02:00,1450.0,1735.0,6557.823,6026.6918768,35867.0534517,0
2018-10-12 14:18:10+02:00,1452.0,1735.0,6597.1143,6064.1898081,35537.6413163,0
2018-10-12 14:18:27+02:00,1454.0,1735.0,6611.726,6076.9778797,35592.668748300006,0
2018-10-12 14:18:45+02:00,1456.0,1734.0,6608.975,6075.215021800001,36163.2333325,0
2018-10-12 14:19:19+02:00,1458.0,1734.0,6586.0425,6056.6916524,35725.665758899995,0
2018-10-12 14:20:35+02:00,1465.0,1733.0,6503.314,5980.162862100001,35619.8510439,0
2018-10-12 14:21:00+02:00,1466.0,1733.0,6592.306,6059.1133073,35667.288010000004,0
2018-10-12 14:21:17+02:00,1468.0,1733.0,6622.4155,6084.9736772,34966.96662,0
2018-10-12 14:22:16+02:00,1474.0,1732.0,6523.49,5994.5947085,35302.2879576,0
2018-10-12 14:23:32+02:00,1479.0,1732.0,6553.325,6015.9150506000005,34936.2342874,0
2018-10-12 14:23:50+02:00,1480.0,1731.0,6572.3545,6032.2027049,35534.417507599996,0
2018-10-12 14:24:46+02:00,1484.0,1730.0,6472.848000000001,5939.088118,34659.7153251,0
2018-10-12 14:25:11+02:00,1486.0,1730.0,6496.7915,5961.2940162,34939.78523269999,0
